Tue Sep 22 19:33:15 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 595.58.03              Driver Version: 595.58.03      CUDA Version: 13.2     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A40                     On  |   00000000:43:00.0 Off |                    0 |
|  0%   30C    P8             21W /  300W |       0MiB /  46068MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

Loaded 840 pre-generated evaluation graphs from evaluation_graphs/shortest_path_ood_size_graphs.pkl.

Evaluating attack limit K=1
K=1, n=100, m=200, rep=0 | Opt=57.00 | Pred=50.00 | Gap=0.1228 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=5 | Opt=23.00 | Pred=17.00 | Gap=0.2609 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=6 | Opt=18.00 | Pred=18.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=300, rep=7 | Opt=26.00 | Pred=17.00 | Gap=0.3462 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=8 | Opt=17.00 | Pred=17.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=300, rep=9 | Opt=40.00 | Pred=40.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=10 | Opt=21.00 | Pred=21.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=11 | Opt=31.00 | Pred=25.00 | Gap=0.1935 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=12 | Opt=25.00 | Pred=25.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=13 | Opt=51.00 | Pred=47.00 | Gap=0.0784 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=14 | Opt=18.00 | Pred=18.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=300, rep=15 | Opt=16.00 | Pred=8.00 | Gap=0.5000 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=16 | Opt=27.00 | Pred=25.00 | Gap=0.0741 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=17 | Opt=24.00 | Pred=19.00 | Gap=0.2083 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=18 | Opt=20.00 | Pred=12.00 | Gap=0.4000 | Hamming=2 | Exact=0
K=1, n=100, m=300, rep=19 | Opt=19.00 | Pred=12.00 | Gap=0.3684 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=0 | Opt=22.00 | Pred=16.00 | Gap=0.2727 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=1 | Opt=15.00 | Pred=15.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=2 | Opt=19.00 | Pred=16.00 | Gap=0.1579 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=3 | Opt=18.00 | Pred=18.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=400, rep=4 | Opt=17.00 | Pred=17.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=400, rep=5 | Opt=29.00 | Pred=23.00 | Gap=0.2069 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=6 | Opt=23.00 | Pred=20.00 | Gap=0.1304 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=7 | Opt=21.00 | Pred=20.00 | Gap=0.0476 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=8 | Opt=26.00 | Pred=24.00 | Gap=0.0769 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=9 | Opt=17.00 | Pred=10.00 | Gap=0.4118 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=10 | Opt=34.00 | Pred=31.00 | Gap=0.0882 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=11 | Opt=10.00 | Pred=8.00 | Gap=0.2000 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=12 | Opt=19.00 | Pred=18.00 | Gap=0.0526 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=13 | Opt=18.00 | Pred=17.00 | Gap=0.0556 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=14 | Opt=20.00 | Pred=18.00 | Gap=0.1000 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=15 | Opt=19.00 | Pred=11.00 | Gap=0.4211 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=16 | Opt=22.00 | Pred=20.00 | Gap=0.0909 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=17 | Opt=20.00 | Pred=20.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=400, rep=18 | Opt=28.00 | Pred=23.00 | Gap=0.1786 | Hamming=2 | Exact=0
K=1, n=100, m=400, rep=19 | Opt=24.00 | Pred=22.00 | Gap=0.0833 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=0 | Opt=15.00 | Pred=13.00 | Gap=0.1333 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=1 | Opt=17.00 | Pred=15.00 | Gap=0.1176 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=2 | Opt=11.00 | Pred=9.00 | Gap=0.1818 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=3 | Opt=18.00 | Pred=16.00 | Gap=0.1111 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=4 | Opt=14.00 | Pred=14.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=500, rep=5 | Opt=21.00 | Pred=17.00 | Gap=0.1905 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=6 | Opt=12.00 | Pred=12.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=500, rep=7 | Opt=17.00 | Pred=17.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=500, rep=8 | Opt=18.00 | Pred=18.00 | Gap=0.0000 | Hamming=1 | Exact=0
K=1, n=100, m=500, rep=9 | Opt=18.00 | Pred=16.00 | Gap=0.1111 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=10 | Opt=20.00 | Pred=20.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=11 | Opt=10.00 | Pred=8.00 | Gap=0.2000 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=12 | Opt=10.00 | Pred=10.00 | Gap=0.0000 | Hamming=1 | Exact=0
K=1, n=100, m=500, rep=13 | Opt=14.00 | Pred=14.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=500, rep=14 | Opt=14.00 | Pred=14.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=500, rep=15 | Opt=12.00 | Pred=11.00 | Gap=0.0833 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=16 | Opt=17.00 | Pred=16.00 | Gap=0.0588 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=17 | Opt=14.00 | Pred=14.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=500, rep=18 | Opt=22.00 | Pred=20.00 | Gap=0.0909 | Hamming=2 | Exact=0
K=1, n=100, m=500, rep=19 | Opt=13.00 | Pred=6.00 | Gap=0.5385 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=0 | Opt=9.00 | Pred=9.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=1 | Opt=20.00 | Pred=15.00 | Gap=0.2500 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=2 | Opt=9.00 | Pred=9.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=600, rep=3 | Opt=22.00 | Pred=22.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=600, rep=4 | Opt=18.00 | Pred=14.00 | Gap=0.2222 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=5 | Opt=15.00 | Pred=13.00 | Gap=0.1333 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=6 | Opt=15.00 | Pred=15.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=600, rep=7 | Opt=14.00 | Pred=11.00 | Gap=0.2143 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=8 | Opt=17.00 | Pred=14.00 | Gap=0.1765 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=9 | Opt=12.00 | Pred=11.00 | Gap=0.0833 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=10 | Opt=9.00 | Pred=9.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=600, rep=11 | Opt=3.00 | Pred=3.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=600, rep=12 | Opt=13.00 | Pred=11.00 | Gap=0.1538 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=13 | Opt=19.00 | Pred=19.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=600, rep=14 | Opt=13.00 | Pred=13.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=600, rep=15 | Opt=22.00 | Pred=20.00 | Gap=0.0909 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=16 | Opt=14.00 | Pred=12.00 | Gap=0.1429 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=17 | Opt=18.00 | Pred=18.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=600, rep=18 | Opt=18.00 | Pred=15.00 | Gap=0.1667 | Hamming=2 | Exact=0
K=1, n=100, m=600, rep=19 | Opt=17.00 | Pred=12.00 | Gap=0.2941 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=0 | Opt=8.00 | Pred=8.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=800, rep=1 | Opt=8.00 | Pred=8.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=800, rep=2 | Opt=11.00 | Pred=10.00 | Gap=0.0909 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=3 | Opt=14.00 | Pred=14.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=800, rep=4 | Opt=9.00 | Pred=8.00 | Gap=0.1111 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=5 | Opt=8.00 | Pred=5.00 | Gap=0.3750 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=6 | Opt=16.00 | Pred=16.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=800, rep=7 | Opt=8.00 | Pred=7.00 | Gap=0.1250 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=8 | Opt=12.00 | Pred=12.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=800, rep=9 | Opt=9.00 | Pred=6.00 | Gap=0.3333 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=10 | Opt=9.00 | Pred=6.00 | Gap=0.3333 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=11 | Opt=8.00 | Pred=8.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=12 | Opt=11.00 | Pred=11.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=800, rep=13 | Opt=11.00 | Pred=11.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=100, m=800, rep=14 | Opt=8.00 | Pred=7.00 | Gap=0.1250 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=15 | Opt=20.00 | Pred=20.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=16 | Opt=8.00 | Pred=8.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=17 | Opt=12.00 | Pred=11.00 | Gap=0.0833 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=18 | Opt=17.00 | Pred=14.00 | Gap=0.1765 | Hamming=2 | Exact=0
K=1, n=100, m=800, rep=19 | Opt=9.00 | Pred=9.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=400, rep=0 | Opt=34.00 | Pred=33.00 | Gap=0.0294 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=1 | Opt=43.00 | Pred=37.00 | Gap=0.1395 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=2 | Opt=43.00 | Pred=42.00 | Gap=0.0233 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=3 | Opt=45.00 | Pred=35.00 | Gap=0.2222 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=4 | Opt=52.00 | Pred=46.00 | Gap=0.1154 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=5 | Opt=62.00 | Pred=57.00 | Gap=0.0806 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=6 | Opt=75.00 | Pred=73.00 | Gap=0.0267 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=7 | Opt=75.00 | Pred=68.00 | Gap=0.0933 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=8 | Opt=41.00 | Pred=37.00 | Gap=0.0976 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=9 | Opt=58.00 | Pred=58.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=400, rep=10 | Opt=17.00 | Pred=9.00 | Gap=0.4706 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=11 | Opt=41.00 | Pred=41.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=400, rep=12 | Opt=45.00 | Pred=45.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=400, rep=13 | Opt=50.00 | Pred=50.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=14 | Opt=76.00 | Pred=67.00 | Gap=0.1184 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=15 | Opt=69.00 | Pred=69.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=400, rep=16 | Opt=54.00 | Pred=52.00 | Gap=0.0370 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=17 | Opt=46.00 | Pred=46.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=400, rep=18 | Opt=80.00 | Pred=76.00 | Gap=0.0500 | Hamming=2 | Exact=0
K=1, n=200, m=400, rep=19 | Opt=61.00 | Pred=57.00 | Gap=0.0656 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=0 | Opt=33.00 | Pred=33.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=1 | Opt=31.00 | Pred=31.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=2 | Opt=41.00 | Pred=41.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=3 | Opt=27.00 | Pred=27.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=4 | Opt=37.00 | Pred=32.00 | Gap=0.1351 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=5 | Opt=22.00 | Pred=22.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=6 | Opt=30.00 | Pred=26.00 | Gap=0.1333 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=7 | Opt=33.00 | Pred=31.00 | Gap=0.0606 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=8 | Opt=28.00 | Pred=25.00 | Gap=0.1071 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=9 | Opt=31.00 | Pred=31.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=10 | Opt=24.00 | Pred=23.00 | Gap=0.0417 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=11 | Opt=45.00 | Pred=38.00 | Gap=0.1556 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=12 | Opt=26.00 | Pred=26.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=13 | Opt=19.00 | Pred=17.00 | Gap=0.1053 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=14 | Opt=38.00 | Pred=35.00 | Gap=0.0789 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=15 | Opt=32.00 | Pred=31.00 | Gap=0.0312 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=16 | Opt=34.00 | Pred=28.00 | Gap=0.1765 | Hamming=2 | Exact=0
K=1, n=200, m=500, rep=17 | Opt=29.00 | Pred=29.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=18 | Opt=33.00 | Pred=33.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=500, rep=19 | Opt=51.00 | Pred=51.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=600, rep=0 | Opt=27.00 | Pred=23.00 | Gap=0.1481 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=1 | Opt=27.00 | Pred=25.00 | Gap=0.0741 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=2 | Opt=29.00 | Pred=29.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=600, rep=3 | Opt=24.00 | Pred=24.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=4 | Opt=21.00 | Pred=21.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=600, rep=5 | Opt=27.00 | Pred=23.00 | Gap=0.1481 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=6 | Opt=21.00 | Pred=17.00 | Gap=0.1905 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=7 | Opt=21.00 | Pred=19.00 | Gap=0.0952 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=8 | Opt=31.00 | Pred=28.00 | Gap=0.0968 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=9 | Opt=31.00 | Pred=26.00 | Gap=0.1613 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=10 | Opt=25.00 | Pred=25.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=600, rep=11 | Opt=29.00 | Pred=26.00 | Gap=0.1034 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=12 | Opt=34.00 | Pred=34.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=600, rep=13 | Opt=21.00 | Pred=21.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=14 | Opt=37.00 | Pred=37.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=600, rep=15 | Opt=35.00 | Pred=30.00 | Gap=0.1429 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=16 | Opt=15.00 | Pred=14.00 | Gap=0.0667 | Hamming=2 | Exact=0
K=1, n=200, m=600, rep=17 | Opt=28.00 | Pred=28.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=600, rep=18 | Opt=33.00 | Pred=33.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=600, rep=19 | Opt=23.00 | Pred=23.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=0 | Opt=13.00 | Pred=13.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=800, rep=1 | Opt=24.00 | Pred=24.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=800, rep=2 | Opt=23.00 | Pred=20.00 | Gap=0.1304 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=3 | Opt=21.00 | Pred=19.00 | Gap=0.0952 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=4 | Opt=28.00 | Pred=26.00 | Gap=0.0714 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=5 | Opt=17.00 | Pred=16.00 | Gap=0.0588 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=6 | Opt=27.00 | Pred=27.00 | Gap=0.0000 | Hamming=0 | Exact=1
K=1, n=200, m=800, rep=7 | Opt=20.00 | Pred=20.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=8 | Opt=21.00 | Pred=18.00 | Gap=0.1429 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=9 | Opt=26.00 | Pred=21.00 | Gap=0.1923 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=10 | Opt=22.00 | Pred=16.00 | Gap=0.2727 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=11 | Opt=24.00 | Pred=24.00 | Gap=0.0000 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=12 | Opt=23.00 | Pred=22.00 | Gap=0.0435 | Hamming=2 | Exact=0
K=1, n=200, m=800, rep=13 | Opt=12.00 | Pred=12.00 | Gap=0.0000 | Hamming=0 | Exact=1
